924,Aluminum Corp of China,China,$26.9 B,$137 M,$29.3 B,$10.4 B,https://www.forbes.com/companies/aluminum-corp-of-china/?list=global2000,Aluminum
925,Severstal,Russia,$8.6 B,$2.1 B,$6 B,$13.6 B,https://www.forbes.com/companies/severstal/?list=global2000,Iron & Steel
926,Dubai Islamic Bank,United Arab Emirates,$3.1 B,$1.2 B,$60.9 B,$9.2 B,https://www.forbes.com/companies/dubai-islamic-bank/?list=global2000,Regional Banks
927,BAIC Motor,China,$23 B,$661 M,$25.1 B,$6.4 B,https://www.forbes.com/companies/baic-motor/?list=global2000,Auto & Truck Manufacturers
928,Julius Baer Group,Switzerland,$4.2 B,$751 M,$104.4 B,$10.3 B,https://www.forbes.com/companies/julius-baer-group/?list=global2000,Regional Banks
928,Roper Technologies,United States,$5.2 B,$944 M,$15.3 B,$36.2 B,https://www.forbes.com/companies/roper-technologies/?list=global2000,Other Industrial Equipment
930,Swatch Group,Switzerland,$8.7 B,$863 M,$13.9 B,$16.3 B,https://www.forbes.com/companies/swatch-group/?list=global2000,Apparel/Accessories
931,Snam,Italy,$2.9 B,$1.1 B,$25.9 B,$16.5 B,https://www.forbes.com/companies/snam/?list=global2000,Electric Utilities
932,Norsk Hydro,Norway,$19.6 B,$542 M,$18.7 B,$9.4 B,https://www.forbes.com/companies/norsk-hydro/?list=global2000,Aluminum
933,AntarChile,Chile,$24 B,$666 M,$24 B,$6.4 B,https://www.forbes.com/companies/antarchile/?list=global2000,Investment Services
933,Suntory Beverage &amp; Food,Japan,$11.7 B,$725 M,$14 B,$13.4 B,https://www.forbes.com/companies/suntory-beverage-food/?list=global2000,Beverages
935,Fortescue Metals Group,Australia,$6.8 B,$856 M,$18.1 B,$16.5 B,https://www.forbes.com/companies/fortescue-metals-group/?list=global2000,Iron & Steel
936,MTN Group,South Africa,$10.2 B,$658 M,$17 B,$13.5 B,https://www.forbes.com/companies/mtn-group/?list=global2000,Telecommunications services
937,TCL,China,$17 B,$524 M,$28.1 B,$7.7 B,https://www.forbes.com/companies/tcl/?list=global2000,Consumer Electronics
938,China Merchants Securities,China,$2.1 B,$665 M,$44.4 B,$16.7 B,https://www.forbes.com/companies/china-merchants-securities/?list=global2000,Investment Services
939,Quanta Computer,Taiwan,$34.1 B,$501 M,$21.5 B,$7.6 B,https://www.forbes.com/companies/quanta-computer/?list=global2000,Computer Hardware
940,KT,South Korea,$21.3 B,$626 M,$28.8 B,$5.9 B,https://www.forbes.com/companies/kt/?list=global2000,Telecommunications services
941,Shanghai Pharmaceuticals,China,$24 B,$590 M,$18.5 B,$8 B,https://www.forbes.com/companies/shanghai-pharmaceuticals/?list=global2000,Drug Retail
942,Scor,France,$16.9 B,$380 M,$48.3 B,$8.1 B,https://www.forbes.com/companies/scor/?list=global2000,Diversified Insurance
943,Bankia,Spain,$4.3 B,$829 M,$234.6 B,$8.3 B,https://www.forbes.com/companies/bankia/?list=global2000,Regional Banks
943,Dollar Tree,United States,$22.8 B,$-1.6 B,$13.7 B,$25.9 B,https://www.forbes.com/companies/dollar-tree/?list=global2000,Discount Stores
943,Origin Energy,Australia,$11.2 B,$912 M,$17.3 B,$9.2 B,https://www.forbes.com/companies/origin-energy/?list=global2000,Electric Utilities
943,Shengjing Bank,China,$7 B,$780 M,$143.7 B,$3.7 B,https://www.forbes.com/companies/shengjing-bank/?list=global2000,Regional Banks
947,Ball,United States,$11.6 B,$454 M,$16.6 B,$19.6 B,https://www.forbes.com/companies/ball/?list=global2000,Containers & Packaging
948,China Gezhouba,China,$15 B,$704 M,$31.8 B,$5.2 B,https://www.forbes.com/companies/china-gezhouba/?list=global2000,Construction Services
949,Yum! Brands,United States,$5.7 B,$1.5 B,$4.1 B,$31.6 B,https://www.forbes.com/companies/yum-brands/?list=global2000,Restaurants
950,Air France-KLM,France,$31.3 B,$483 M,$33.2 B,$5.3 B,https://www.forbes.com/companies/air-france-klm/?list=global2000,Airline
951,Amadeus IT Group,Spain,$5.8 B,$1.2 B,$11.7 B,$33.3 B,https://www.forbes.com/companies/amadeus-it-group/?list=global2000,Software & Programming
952,AGC,Japan,$13.8 B,$811 M,$20.4 B,$7.5 B,https://www.forbes.com/companies/agc/?list=global2000,Construction Materials
952,Arch Capital Group,Bermuda,$5.6 B,$755 M,$31.2 B,$13.1 B,https://www.forbes.com/companies/arch-capital-group/?list=global2000,Property & Casualty Insurance
954,CDW,United States,$16.2 B,$643 M,$7.2 B,$15.4 B,https://www.forbes.com/companies/cdw/?list=global2000,Software & Programming
955,Tenaris,Luxembourg,$7.7 B,$876 M,$14.3 B,$17.3 B,https://www.forbes.com/companies/tenaris/?list=global2000,Oil Services & Equipment
956,Bank of Ireland,Ireland,$5.9 B,$731 M,$141.4 B,$7.2 B,https://www.forbes.com/companies/bank-of-ireland/?list=global2000,Regional Banks
957,Logan Property Holdings,China,$6.8 B,$1.2 B,$24.8 B,$9.1 B,https://www.forbes.com/companies/logan-property-holdings/?list=global2000,Real Estate
958,Arconic,United States,$14 B,$642 M,$18.7 B,$9.1 B,https://www.forbes.com/companies/arconic/?list=global2000,Aluminum
959,Bank Hapoalim,Israel,$4.1 B,$722 M,$123.3 B,$9.5 B,https://www.forbes.com/companies/bank-hapoalim/?list=global2000,Regional Banks
960,Beiersdorf,Germany,$8.5 B,$859 M,$10.2 B,$23.7 B,https://www.forbes.com/companies/beiersdorf/?list=global2000,Household/Personal Care
961,IQVIA,United States,$10.4 B,$259 M,$22.5 B,$26.3 B,https://www.forbes.com/companies/iqvia/?list=global2000,Pharmaceuticals
962,Vertex Pharmaceuticals,United States,$3 B,$2.1 B,$6.2 B,$43 B,https://www.forbes.com/companies/vertex-pharmaceuticals/?list=global2000,Biotechs
963,Alstom,France,$9.8 B,$981 M,$15.9 B,$10.2 B,https://www.forbes.com/companies/alstom/?list=global2000,Conglomerates
964,AvalonBay Communities,United States,$2.3 B,$972 M,$18.4 B,$27.2 B,https://www.forbes.com/companies/avalonbay-communities/?list=global2000,Real Estate
964,CEZ Group,Czech Republic,$8.3 B,$475 M,$32.3 B,$12.6 B,https://www.forbes.com/companies/cez-group/?list=global2000,Electric Utilities
966,Fiserv,United States,$5.8 B,$1.2 B,$11.3 B,$33.4 B,https://www.forbes.com/companies/fiserv/?list=global2000,Software & Programming
967,Bâloise Group,Switzerland,$7.3 B,$535 M,$81.6 B,$8 B,https://www.forbes.com/companies/baloise-group/?list=global2000,Diversified Insurance
968,China Grand Automotive Services,China,$25.8 B,$632 M,$19.8 B,$6.8 B,https://www.forbes.com/companies/china-grand-automotive-services/?list=global2000,Specialty Stores
969,Mylan,United Kingdom,$11.4 B,$353 M,$32.7 B,$13.8 B,https://www.forbes.com/companies/mylan/?list=global2000,Pharmaceuticals
970,Bank of East Asia,Hong Kong,$4 B,$740 M,$107.2 B,$9.4 B,https://www.forbes.com/companies/bank-of-east-asia/?list=global2000,Regional Banks
971,Qurate Retail Group,United States,$14.1 B,$916 M,$18.2 B,$7.3 B,https://www.forbes.com/companies/qurate-retail-group/?list=global2000,Internet & Catalog Retail
972,Krung Thai Bank,Thailand,$4.9 B,$881 M,$84.3 B,$8.5 B,https://www.forbes.com/companies/krung-thai-bank/?list=global2000,Regional Banks
973,Mahindra &amp; Mahindra,India,$15.2 B,$833 M,-,$12.3 B,https://www.forbes.com/companies/mahindra-mahindra/?list=global2000,Auto & Truck Manufacturers
974,CGI Group,Canada,$9 B,$901 M,$9.4 B,$19.5 B,https://www.forbes.com/companies/cgi-group/?list=global2000,Computer Services
975,Cemex,Mexico,$14.4 B,$545 M,$28.1 B,$7.4 B,https://www.forbes.com/companies/cemex/?list=global2000,Construction Materials
976,Altice USA,United States,$9.6 B,$19 M,$34.5 B,$16.4 B,https://www.forbes.com/companies/altice-usa/?list=global2000,Broadcasting & Cable
977,Cosco Shipping,China,$18.1 B,$180 M,$33.2 B,$9.9 B,https://www.forbes.com/companies/cosco-shipping/?list=global2000,Other Transportation
977,Sharp,Japan,$21.5 B,$706 M,$17.9 B,$7 B,https://www.forbes.com/companies/sharp/?list=global2000,Consumer Electronics
979,WW Grainger,United States,$11.2 B,$776 M,$5.9 B,$17.1 B,https://www.forbes.com/companies/ww-grainger/?list=global2000,Electrical Equipment
980,Leonardo,Italy,$14.4 B,$600 M,$29.2 B,$6.9 B,https://www.forbes.com/companies/leonardo/?list=global2000,Aerospace & Defense
981,Gap,United States,$16.6 B,$1 B,$8 B,$9.8 B,https://www.forbes.com/companies/gap/?list=global2000,Apparel/Footwear Retail
982,American Financial Group,United States,$6.8 B,$530 M,$64 B,$9 B,https://www.forbes.com/companies/american-financial-group/?list=global2000,Diversified Insurance
983,Uni-President,Taiwan,$14.3 B,$578 M,$13.2 B,$13.1 B,https://www.forbes.com/companies/uni-president/?list=global2000,Food Processing
984,Korea Gas,South Korea,$23.8 B,$459 M,$35.6 B,$3.5 B,https://www.forbes.com/companies/korea-gas/?list=global2000,Natural Gas Utilities
985,Cenovus Energy,Canada,$16.1 B,$-2.2 B,$26.3 B,$12.4 B,https://www.forbes.com/companies/cenovus-energy/?list=global2000,Oil & Gas Operations
986,CenterPoint Energy,United States,$10.5 B,$368 M,$27.7 B,$15.2 B,https://www.forbes.com/companies/centerpoint-energy/?list=global2000,Electric Utilities
986,Motorola Solutions,United States,$7.3 B,$967 M,$9.4 B,$23.6 B,https://www.forbes.com/companies/motorola-solutions/?list=global2000,Aerospace & Defense
986,SMC,Japan,$5.4 B,$1.2 B,$12.4 B,$27.5 B,https://www.forbes.com/companies/smc/?list=global2000,Other Industrial Equipment
989,Meituan Dianping,China,$9.8 B,$-17.2 B,$17.6 B,$40.4 B,https://www.forbes.com/companies/meituan-dianping/?list=global2000,Computer Services
990,T Rowe Price,United States,$5.4 B,$1.8 B,$7.8 B,$25.1 B,https://www.forbes.com/companies/t-rowe-price/?list=global2000,Investment Services
991,Agile Group Holdings,China,$8.5 B,$1.1 B,$33.6 B,$6.2 B,https://www.forbes.com/companies/agile-group-holdings/?list=global2000,Real Estate
992,TUI,Germany,$23.2 B,$825 M,$16.3 B,$6.5 B,https://www.forbes.com/companies/tui/?list=global2000,Business & Personal Services
993,Expedia Group,United States,$11.2 B,$406 M,$18 B,$18.5 B,https://www.forbes.com/companies/expedia-group/?list=global2000,Business & Personal Services
993,Public Storage,United States,$2.9 B,$1.7 B,$10.9 B,$37.9 B,https://www.forbes.com/companies/public-storage/?list=global2000,Real Estate
995,Guangzhou Rural Commercial Bank,China,$5.6 B,$989 M,$111.2 B,$6 B,https://www.forbes.com/companies/guangzhou-rural-commercial-bank/?list=global2000,Regional Banks
996,Zions Bancorp,United States,$3 B,$884 M,$68.9 B,$8.8 B,https://www.forbes.com/companies/zions-bancorp/?list=global2000,Regional Banks
997,Shiseido,Japan,$9.9 B,$556 M,$9.2 B,$29.7 B,https://www.forbes.com/companies/shiseido/?list=global2000,Household/Personal Care
998,C.H. Robinson,United States,$16.6 B,$665 M,$4.4 B,$12.4 B,https://www.forbes.com/companies/ch-robinson/?list=global2000,Other Transportation
998,WR Berkley,United States,$7.7 B,$641 M,$24.4 B,$10.7 B,https://www.forbes.com/companies/wr-berkley/?list=global2000,Property & Casualty Insurance
1000,Samsung SDI,South Korea,$8.3 B,$637 M,$17.3 B,$13.4 B,https://www.forbes.com/companies/samsung-sdi/?list=global2000,Electronics
1001,ZTE,China,$12.8 B,$-1.1 B,$18.8 B,$20 B,https://www.forbes.com/companies/zte/?list=global2000,Communications Equipment
1002,Voya Financial,United States,$8.6 B,$370 M,$155.8 B,$8.1 B,https://www.forbes.com/companies/voya-financial/?list=global2000,Investment Services
1003,Arab National Bank,Saudi Arabia,$2.2 B,$883 M,$47.5 B,$10 B,https://www.forbes.com/companies/arab-national-bank/?list=global2000,Regional Banks
1004,Centrica,United Kingdom,$39.6 B,$244 M,$28.1 B,$7.8 B,https://www.forbes.com/companies/centrica/?list=global2000,Natural Gas Utilities
1005,Financiere de l'Odet,France,$27.2 B,$145 M,$61 B,$4.4 B,https://www.forbes.com/companies/financiere-de-lodet/?list=global2000,Conglomerates
1006,Wens Foodstuff Group,China,$8.6 B,$598 M,$7.9 B,$30.8 B,https://www.forbes.com/companies/wens-foodstuff-group/?list=global2000,Food Processing
1007,Electronic Arts,United States,$5.3 B,$1.4 B,$8.9 B,$27.9 B,https://www.forbes.com/companies/electronic-arts/?list=global2000,Recreational Products
1008,Bank Of Hangzhou,China,$5.2 B,$810 M,$126.4 B,$6.9 B,https://www.forbes.com/companies/bank-of-hangzhou/?list=global2000,Regional Banks
1009,GS Holdings,South Korea,$15.9 B,$821 M,$20.3 B,$4.4 B,https://www.forbes.com/companies/gs-holdings/?list=global2000,Oil & Gas Operations
1009,Pgnig Group,Poland,$11.4 B,$889 M,$14.2 B,$9.2 B,https://www.forbes.com/companies/pgnig-group/?list=global2000,Oil & Gas Operations
